,region,fips,lat,lon,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,time
1345,AZ,04019,32.401841,-110.580292,0.72030832432435,>2000m,Steep,357.0,0.011055548178203,9.657122272,2.4710516301527603,17.9,21.0,184.0,1.0,7.0,12.0,2015
1346,AZ,04019,31.68132,-111.580974,0.55196354755185,>2000m,Gentle,38.0,0.7942026001179342,3.429631136,7.413154890458282,8.466666666666667,10.0,973.0,1.0,7.0,11.0,2015
1347,AZ,04009,32.4865,-109.558049,0.3466216183565,>2000m,Flat,0.0,0.8142523206670896,1.152316576,4.942103260305521,8.45,9.0,999.0,5.0,7.0,13.0,2015
1348,AZ,04003,32.084556,-110.310837,1.8279802409248005,>2000m,Gentle,323.0,0.7982815556831565,8.495072012800001,17.297361411069325,8.471428571428572,12.714285714285714,973.0,1.0,7.0,13.0,2015
1349,AZ,04019,31.955305,-110.465745,1.07636240429675,>2000m,Flat,0.0,0.8294735326225307,4.6003361088000005,14.826309780916564,7.333333333333333,10.0,973.0,1.0,7.0,19.0,2015
1350,AZ,04003,31.818054,-110.204905,3.7450958180624,>2000m,Flat,0.0,0.8209693355310741,11.4672889088,37.06577445229141,8.366666666666667,10.333333333333334,973.0,1.0,7.0,13.0,2015
1351,AZ,04003,32.214876,-109.196043,9.153331094822,>2000m,Flat,0.0,0.8068069429382134,27.79264992,44.47892934274969,13.327777777777778,9.88888888888889,973.0,1.0,7.0,19.0,2015
1352,AZ,04003,31.759578,-109.104041,0.13594010098825,>2000m,Flat,0.0,0.8215516414509462,1.0505720384,7.413154890458282,5.833333333333333,6.0,973.0,3.0,7.0,19.0,2015
1353,AZ,04025,34.656742,-111.704623,0.26407289776365,>2000m,Moderate,215.0,0.9322854535816554,3.1177859648,7.413154890458282,7.133333333333333,8.333333333333334,184.0,3.0,7.0,12.0,2016
1354,AZ,04025,34.337164,-111.76661,0.8039769265028001,>2000m,Moderate,320.0,0.6746432140013291,2.8462758912,7.413154890458282,10.933333333333332,15.666666666666666,184.0,1.0,7.0,12.0,2016
1355,AZ,04019,31.909795,-111.156453,2.00719933066555,>2000m,Moderate,339.0,0.6799769204009998,4.4946659584,17.297361411069325,8.985714285714286,13.0,973.0,1.0,7.0,19.0,2016
1356,AZ,04011,32.955085,-109.25871,3.0862076381310004,>2000m,Flat,0.0,0.8094775192089821,10.245964192,22.239464671374844,9.933333333333334,11.88888888888889,973.0,1.0,7.0,13.0,2016
1357,AZ,04021,32.542388,-110.846867,1.38897734846865,>2000m,Gentle,246.0,0.8708972383961098,15.94464544,17.297361411069325,8.571428571428571,11.428571428571429,973.0,1.0,7.0,19.0,2016
1358,AZ,04009,32.804822,-109.559653,1.12377374955435,>2000m,Gentle,225.0,0.911033381074055,4.1567418624,7.413154890458282,8.433333333333334,17.333333333333332,973.0,1.0,7.0,12.0,2016
1359,AZ,04019,32.267046,-110.579964,1.91986579445325,>2000m,Steep,355.0,0.4352538149938313,6.1787538496,12.355258150763802,12.66,14.4,972.0,1.0,7.0,12.0,2016
1360,AZ,04015,35.263916,-113.582125,1.9535043400264,>2000m,Flat,0.0,0.7958549652425692,12.3495876032,49.42103260305521,8.39,8.75,184.0,1.0,7.0,12.0,2016
1361,AZ,04015,35.22704,-113.593574,1.2267679151725,>2000m,Moderate,22.0,0.584691385684758,7.4871077952,34.59472282213865,8.192857142857143,9.571428571428571,184.0,1.0,7.0,12.0,2016
1362,AZ,04019,31.865487,-111.572712,0.87273733820975,>2000m,Steep,45.0,0.1654365872359136,2.4488707264,12.355258150763802,7.88,16.0,972.0,1.0,7.0,12.0,2016
1363,AZ,04003,31.996464,-110.149123,0.1126441539561,>2000m,Flat,0.0,0.8191874409083536,0.7513071936,7.413154890458282,4.633333333333333,6.0,973.0,3.0,7.0,19.0,2016
1364,AZ,04015,36.836569,-113.861154,4.5597195799051,>2000m,Steep,265.0,0.3855992436156064,13.8970366208,19.76841304122208,14.225,20.125,185.0,1.0,7.0,12.0,2016
1365,AZ,04019,32.04626,-110.84692,2.28223692898315,>2000m,Flat,0.0,0.828585816015045,9.582971808,39.536826082444165,6.83125,10.3125,973.0,2.0,7.0,21.0,2016
1366,AZ,04015,35.347491,-113.75416,0.44209431108285,>2000m,Gentle,60.0,0.7530359766620138,2.0870945152,9.88420652061104,7.2,16.0,185.0,3.0,7.0,12.0,2016
1367,AZ,04009,32.615133,-109.296204,0.0738418961461,>2000m,Flat,0.0,0.822986360551662,0.3692142144,2.4710516301527603,7.0,7.0,973.0,3.0,7.0,19.0,2016
1368,AZ,04025,34.499989,-113.174492,0.2422274606501,>2000m,Flat,140.0,0.8588064474953204,1.2196718272,9.88420652061104,6.225,7.0,999.0,5.0,7.0,12.0,2016
1369,AZ,04025,34.055884,-113.059589,0.7298144807069001,>2000m,Flat,0.0,0.8185922113393276,2.442144384,9.88420652061104,8.875,10.75,973.0,1.0,7.0,13.0,2016
1370,AZ,04015,35.170624,-113.748271,1.07108980708665,>2000m,Gentle,340.0,0.7110300844867796,5.5900267136,19.76841304122208,9.4,11.5,184.0,1.0,7.0,12.0,2016
1371,AZ,04015,34.500596,-113.45048,2.5602360988175,>2000m,Flat,15.0,0.7733000827557053,13.3218999104,17.297361411069325,14.357142857142858,12.0,184.0,1.0,7.0,12.0,2016
1372,AZ,04015,36.654573,-113.737803,2.9105163262513,>2000m,Flat,0.0,0.7699057606904353,8.942867353599999,24.710516301527605,10.05,15.9,184.0,1.0,7.0,12.0,2016
1373,AZ,04025,34.205091,-111.862916,1.6145339508828,>2000m,Steep,160.0,0.9362715856221522,5.4282731008,7.413154890458282,14.9,20.666666666666668,184.0,1.0,7.0,12.0,2016
1374,AZ,04025,34.876426,-111.871886,1.0999147793919,>2000m,Gentle,213.0,0.8853064177876505,5.6733369408,9.88420652061104,11.05,13.75,185.0,1.0,7.0,12.0,2016
1375,AZ,04025,34.522148,-111.869397,2.13145826584625,>2000m,Gentle,47.0,0.778992918489317,9.6264979008,24.710516301527605,8.83,11.1,184.0,1.0,7.0,12.0,2016
1376,AZ,04025,34.876792,-112.143793,0.7048830061675001,>2000m,Steep,136.0,0.7194991103659134,3.7814211392,9.88420652061104,9.425,10.5,184.0,1.0,7.0,12.0,2016
1377,AZ,04019,32.250595,-112.803139,0.1187562140154,1500-2000m,Flat,0.0,0.8265839045171924,1.312899392,2.4710516301527603,6.6,13.0,999.0,5.0,7.0,13.0,2016
1378,AZ,04019,31.724711,-111.426597,0.3872879483513,>2000m,Flat,0.0,0.8118317768682273,4.7602761344,12.355258150763802,5.6,11.6,973.0,2.0,7.0,19.0,2016
1379,AZ,04019,31.994086,-110.736574,0.97900649863015,>2000m,Flat,0.0,0.8090776605370792,4.6062589632,14.826309780916564,8.516666666666667,9.666666666666666,973.0,2.0,7.0,13.0,2016
1380,AZ,04023,31.367849,-111.051856,3.09690700434785,>2000m,Flat,0.0,0.8351566290163408,5.931922336,9.88420652061104,11.95,32.0,972.0,1.0,7.0,19.0,2016
1381,AZ,04007,34.031503,-111.325395,3.1453862584974,>2000m,Gentle,176.0,0.9266943030665002,11.2951588224,9.88420652061104,15.675,15.0,184.0,1.0,7.0,12.0,2016
1382,AZ,04007,33.886718,-111.327441,0.4909269916544,>2000m,Flat,0.0,0.8301415562693694,5.2043295168000006,22.239464671374844,5.877777777777777,6.666666666666667,973.0,3.0,7.0,11.0,2016
1383,AZ,04021,33.211009,-111.372521,4.7248878431189,1500-2000m,Flat,0.0,0.8366590874100682,11.7826694272,19.76841304122208,11.75,15.75,973.0,1.0,7.0,21.0,2016
1384,AZ,04013,33.556255,-111.628243,12.17921937086165,1000-1500m,Flat,0.0,0.8135449715748012,19.2310950144,27.18156793168037,11.381818181818184,26.363636363636363,973.0,1.0,7.0,21.0,2016
1385,AZ,04019,32.35905,-111.262155,0.34592055021935,>2000m,Flat,0.0,0.835241085375698,1.2572750656,9.88420652061104,6.3,9.0,999.0,5.0,7.0,19.0,2016
1386,AZ,04023,31.591826,-111.16,2.4116563774948,>2000m,Moderate,217.0,0.9475603816612496,9.623375776,12.355258150763802,10.6,15.6,973.0,1.0,7.0,12.0,2016
1387,AZ,04019,32.495213,-110.678875,5.402276533288401,>2000m,Moderate,311.0,0.6154594078786328,14.9847986752,29.652619561833127,11.4,14.583333333333334,972.0,1.0,7.0,12.0,2016
1388,AZ,04003,31.689851,-109.766235,1.17005382987375,>2000m,Flat,0.0,0.8416064633833963,6.5706493824,34.59472282213865,5.721428571428571,8.0,973.0,2.0,7.0,19.0,2016
1389,AZ,04009,32.807969,-109.825186,0.1533702499146,>2000m,Flat,0.0,0.8210698233305312,0.8457973823999999,4.942103260305521,7.35,6.5,999.0,5.0,7.0,19.0,2016
1390,AZ,04009,32.666395,-109.723724,0.97014093380215,>2000m,Flat,0.0,0.8224777922293155,2.3982280256,4.942103260305521,12.5,13.0,973.0,1.0,7.0,13.0,2016
1391,AZ,04003,31.808682,-109.623273,0.1182112948543,>2000m,Flat,0.0,0.8210627197733862,0.8829873984,7.413154890458282,4.533333333333333,6.666666666666667,973.0,3.0,7.0,19.0,2016
1392,AZ,04003,31.50013,-110.161585,0.21691356666175,>2000m,Flat,0.0,0.8241249034849083,0.7878544192,7.413154890458282,5.866666666666667,9.666666666666666,973.0,3.0,7.0,19.0,2016
1393,AZ,04003,31.365584,-110.059778,0.10889565382965,>2000m,Flat,0.0,0.8254527095553813,0.5709126592,4.942103260305521,6.15,6.5,999.0,5.0,7.0,21.0,2016
1394,AZ,04009,32.481518,-109.292329,0.0514053843893,>2000m,Flat,0.0,0.8243088523950267,0.3484153536,2.4710516301527603,6.8,5.0,973.0,3.0,7.0,13.0,2016
1395,AZ,04009,32.515935,-109.424585,0.10826607686805,>2000m,Flat,0.0,0.8139539828023432,0.7363852736,4.942103260305521,6.95,5.0,999.0,5.0,7.0,13.0,2016
1396,AZ,04009,32.825906,-110.393016,1.49356520250525,>2000m,Steep,344.0,0.4052691018970452,6.9790738112,12.355258150763802,10.18,18.4,185.0,1.0,7.0,12.0,2016
1397,AZ,04009,32.807466,-110.359954,0.071520631488,>2000m,Moderate,323.0,0.5657430880831151,1.0139100288,2.4710516301527603,5.8,16.0,999.0,5.0,7.0,12.0,2017
1398,AZ,04021,32.58304,-110.518353,0.66972293810315,>2000m,Flat,0.0,0.8330850124549564,1.423092032,4.942103260305521,8.35,35.5,999.0,5.0,4.0,25.0,2017
1399,AZ,04025,34.643807,-112.860104,5.672393898252101,>2000m,Gentle,360.0,0.7114889882829977,20.2193393408,44.47892934274969,10.616666666666667,15.72222222222222,185.0,1.0,7.0,12.0,2017
1400,AZ,04021,33.083855,-110.46457,10.07047053590125,>2000m,Moderate,335.0,0.6181376064222971,40.9877135104,44.47892934274969,14.766666666666667,15.0,185.0,1.0,7.0,12.0,2017
1401,AZ,04009,32.712856,-109.662197,0.40507254815655,>2000m,Flat,0.0,0.8119525717483121,3.398409888,17.297361411069325,5.7,7.0,973.0,3.0,7.0,19.0,2017
1402,AZ,04013,33.931068,-111.866316,0.16697567306855,>2000m,Steep,110.0,0.729463217013909,0.8626706304,2.4710516301527603,10.7,13.0,999.0,5.0,7.0,12.0,2017
1403,AZ,04015,34.630046,-113.450017,0.3560124941957,>2000m,Moderate,305.0,0.6617340073518523,10.8030339008,9.88420652061104,7.625,9.25,184.0,2.0,7.0,12.0,2017
1404,AZ,04015,34.450651,-113.448504,1.9695433336459005,>2000m,Moderate,308.0,0.600165472259218,9.5068470592,24.710516301527605,10.28,11.5,184.0,1.0,7.0,12.0,2017
1405,AZ,04025,34.610501,-111.987634,3.607077612977601,>2000m,Gentle,60.0,0.7460006933921832,11.9582430336,22.239464671374844,12.9,18.22222222222222,185.0,1.0,7.0,12.0,2017
1406,AZ,04025,34.472421,-111.710421,0.79412369667605,>2000m,Steep,125.0,0.7786093890764344,10.8259218304,14.826309780916564,8.116666666666667,14.5,185.0,1.0,7.0,12.0,2017
1407,AZ,04025,34.749673,-111.815962,4.464854932611851,>2000m,Moderate,55.0,0.6064996782137941,15.8686813888,19.76841304122208,15.475,18.125,184.0,1.0,7.0,12.0,2017
1408,AZ,04025,34.245481,-112.138841,2.45855865622025,>2000m,Flat,0.0,0.796049740460467,10.0801472256,44.47892934274969,8.38888888888889,8.277777777777779,973.0,2.0,7.0,12.0,2017
1409,AZ,04021,33.418147,-111.041634,2.04780161080795,>2000m,Steep,310.0,0.1107532240650439,12.082852544,42.00787771259693,6.241176470588235,19.764705882352946,368.0,2.0,7.0,12.0,2017
1410,AZ,04019,31.821295,-111.534679,1.5154385633548502,>2000m,Steep,21.0,-0.2223141782376395,4.0453554688,22.239464671374844,7.51111111111111,11.666666666666666,973.0,2.0,7.0,12.0,2017
1411,AZ,04019,31.620221,-111.399706,0.9847340320425,>2000m,Flat,0.0,0.8229359121419049,4.3630316672000005,19.76841304122208,6.95,10.75,973.0,2.0,7.0,19.0,2017
1412,AZ,04019,31.458391,-111.424038,0.4614215681269,>2000m,Gentle,200.0,0.899607847586645,2.9649625472,9.88420652061104,6.5,10.0,973.0,3.0,7.0,11.0,2017
1413,AZ,04019,31.496844,-111.526341,2.9162098116032,>2000m,Flat,0.0,0.843421040388082,4.9539167424,17.297361411069325,9.114285714285714,14.714285714285714,973.0,1.0,7.0,13.0,2017
1414,AZ,04007,33.93308,-110.894757,6.2005532347682495,>2000m,Steep,245.0,0.7140364868204326,11.5129958976,22.239464671374844,12.266666666666667,29.88888888888889,185.0,1.0,7.0,12.0,2017
1415,AZ,04019,31.954481,-110.687517,1.17188114490365,>2000m,Flat,0.0,0.8484688262474345,3.4309167168,9.88420652061104,9.225,10.75,973.0,1.0,7.0,13.0,2017
1416,AZ,04019,31.763827,-110.585094,11.702568326215005,>2000m,Flat,0.0,0.8409084369044081,24.2664165696,19.76841304122208,17.9125,19.0,973.0,1.0,7.0,13.0,2017
1417,AZ,04019,32.151125,-111.24738,0.8615648981959501,>2000m,Flat,0.0,0.8466474174771024,4.0412691584,27.18156793168037,5.827272727272727,10.909090909090908,973.0,2.0,7.0,13.0,2017
1418,AZ,04019,31.772439,-111.427768,1.22695488079845,>2000m,Flat,0.0,0.8214236445790745,2.9783234048,17.297361411069325,7.3,13.0,973.0,2.0,7.0,12.0,2017
1419,AZ,04007,33.571808,-110.462721,1.5343495322255,>2000m,Gentle,45.0,0.7526359497003523,5.59170256,14.826309780916564,10.266666666666667,14.0,184.0,1.0,7.0,11.0,2017
1420,AZ,04007,33.44538,-110.625015,1.3904519510580002,>2000m,Steep,30.0,0.4097403359945909,4.668150495999999,7.413154890458282,13.633333333333333,15.333333333333334,184.0,1.0,7.0,12.0,2017
1421,AZ,04007,34.072448,-111.271347,1.9062029322202,>2000m,Moderate,331.0,0.4723558848891921,9.1339597568,27.18156793168037,9.772727272727272,12.272727272727272,184.0,1.0,7.0,12.0,2017
1422,AZ,04025,34.296344,-111.706346,0.1493015352725,>2000m,Steep,136.0,0.8280224820532183,0.7026387776,4.942103260305521,6.65,11.5,999.0,5.0,7.0,12.0,2017
1423,AZ,04007,34.115202,-111.430792,2.0573348020925,>2000m,Steep,21.0,0.3857295010742273,15.4491458688,22.239464671374844,9.911111111111111,15.0,184.0,1.0,7.0,12.0,2017
1424,AZ,04021,32.632161,-110.675465,0.6723067069521,>2000m,Flat,40.0,0.8029425188920564,2.0033940224,9.88420652061104,7.85,11.0,973.0,3.0,7.0,19.0,2017
1425,AZ,04009,32.580793,-109.67132,0.8828748402552,>2000m,Gentle,59.0,0.8025526136115931,8.316215583999998,12.355258150763802,9.919999999999998,7.0,973.0,1.0,7.0,22.0,2017
1426,AZ,04003,31.409781,-110.051908,5.896427941388801,>2000m,Flat,0.0,0.8347538781720116,25.9277313152,59.305239123666254,8.454166666666667,10.708333333333334,973.0,1.0,7.0,19.0,2017
1427,AZ,04003,32.296966,-110.396065,1.10678315204315,>2000m,Gentle,62.0,0.8144393883198493,16.6390656832,12.355258150763802,10.12,8.6,973.0,1.0,7.0,12.0,2017
1428,AZ,04003,31.72026,-109.73334,1.4108812446348,>2000m,Flat,0.0,0.841319698360196,8.6419955328,22.239464671374844,7.48888888888889,9.77777777777778,973.0,1.0,7.0,13.0,2017
1429,AZ,04003,31.44629,-109.626757,0.1509551510570499,>2000m,Flat,0.0,0.8531295883467119,1.3746072704,7.413154890458282,5.3,6.666666666666667,973.0,3.0,7.0,19.0,2017
1430,AZ,04003,31.633934,-110.155049,2.39799395239325,>2000m,Gentle,240.0,0.8840199086325972,8.6160773056,44.47892934274969,7.005555555555556,9.944444444444445,973.0,2.0,7.0,12.0,2017
1431,AZ,04011,33.063917,-109.289146,3.5004905570802,>2000m,Steep,278.0,0.6792532806311313,7.900353152,24.710516301527605,9.77,11.2,973.0,1.0,7.0,11.0,2017
1432,AZ,04009,32.575865,-109.293699,0.3079020815182,>2000m,Flat,0.0,0.8331542748150139,1.775019776,4.942103260305521,10.85,6.0,999.0,5.0,7.0,13.0,2017
1433,AZ,04009,32.525605,-109.408176,0.7325039535568,>2000m,Gentle,345.0,0.7735730021075887,4.257269689599999,9.88420652061104,9.675,7.75,973.0,1.0,7.0,12.0,2017
1434,AZ,04019,31.677605,-111.210042,2.6873796064825,>2000m,Flat,0.0,0.8417218794940001,5.435366752,17.297361411069325,9.814285714285717,14.142857142857142,973.0,1.0,7.0,19.0,2018
1435,AZ,04019,32.355518,-110.623046,1.6471174773390005,>2000m,Steep,272.0,-0.0481469542758457,4.7196425984,19.76841304122208,8.3875,13.875,972.0,2.0,7.0,12.0,2018
1436,AZ,04003,31.491844,-109.310706,0.1467645596693499,>2000m,Flat,0.0,0.8339643813258956,0.6602146112,4.942103260305521,6.6,8.0,999.0,5.0,7.0,19.0,2018
1437,AZ,04019,31.547117,-111.532675,1.0640306074812005,>2000m,Flat,0.0,0.833431656554277,5.2065792832,27.18156793168037,5.890909090909091,11.545454545454543,973.0,3.0,7.0,13.0,2018
1438,AZ,04009,32.492249,-109.379855,0.06410109429945,>2000m,Flat,0.0,0.82420280478282,0.3183419456,2.4710516301527603,6.5,7.0,973.0,3.0,7.0,12.0,2018
1439,AZ,04015,36.682717,-113.815764,1.9840288314071,>2000m,Gentle,118.0,0.8459824353436994,9.2380918016,22.239464671374844,10.055555555555555,12.555555555555555,185.0,1.0,7.0,13.0,2018
1440,AZ,04015,35.170904,-113.691922,0.8548301465566,>2000m,Flat,357.0,0.764192508863411,3.8145937152,2.4710516301527603,22.5,15.0,184.0,1.0,7.0,12.0,2018
1441,AZ,04025,34.332602,-112.524844,1.5760821178584998,>2000m,Flat,205.0,0.8671851798546203,3.7477435136,14.826309780916564,9.033333333333331,22.5,185.0,1.0,7.0,12.0,2018
1442,AZ,04025,34.875823,-112.373001,2.3028316611408,>2000m,Gentle,300.0,0.7507680285255296,10.1875620928,34.59472282213865,9.485714285714286,12.5,184.0,1.0,7.0,12.0,2018
1443,AZ,04021,33.23168,-112.15485,11.405879022981251,1000-1500m,Flat,0.0,0.8168260523090091,19.220351232,24.710516301527605,15.36,19.6,973.0,1.0,7.0,21.0,2018
1444,AZ,04019,31.696335,-111.518496,1.43149057025945,>2000m,Flat,0.0,0.8319896117829887,5.7728546688,24.710516301527605,6.7700000000000005,12.2,973.0,2.0,7.0,19.0,2018
1445,AZ,04019,31.591888,-111.369796,7.810771303408651,>2000m,Gentle,39.5,0.7181549554560421,15.2565383168,29.652619561833127,10.541666666666666,19.33333333333333,973.0,1.0,7.0,12.0,2018
1446,AZ,04007,33.174501,-110.894265,0.87971008553385,>2000m,Flat,0.0,0.7967989108347682,8.0738606464,7.413154890458282,8.466666666666667,12.333333333333334,973.0,1.0,7.0,19.0,2018
1447,AZ,04021,32.72111,-111.320496,0.85152745330915,1500-2000m,Flat,0.0,0.821934240452332,8.1820790016,12.355258150763802,7.3,14.0,973.0,2.0,7.0,13.0,2018
1448,AZ,04023,31.403585,-111.093953,1.0619196277333,>2000m,Steep,325.0,0.4097988202058578,2.6349126336,2.4710516301527603,18.7,22.0,972.0,1.0,7.0,12.0,2018
1449,AZ,04021,32.67384,-110.896968,0.1306674779986,>2000m,Flat,0.0,0.8417573561410866,2.0184536832,4.942103260305521,5.75,9.0,973.0,2.0,7.0,13.0,2018
1450,AZ,04007,33.529743,-110.461435,0.73804991375255,>2000m,Moderate,342.0,0.6304625346264495,11.5399701376,4.942103260305521,13.8,17.0,184.0,1.0,7.0,12.0,2018
1451,AZ,04021,33.033707,-110.470463,2.4204452773036502,>2000m,Moderate,111.0,0.8453300848379803,5.9042364352000005,22.239464671374844,8.644444444444444,21.11111111111111,185.0,1.0,7.0,12.0,2018
1452,AZ,04019,31.727859,-111.368272,3.1678394821277003,>2000m,Gentle,9.0,0.7179728821469006,39.3346632128,34.59472282213865,6.092857142857143,18.071428571428573,973.0,1.0,7.0,13.0,2018
1453,AZ,04007,34.163558,-111.383717,1.5901376598014,>2000m,Steep,219.0,0.9027819929757928,6.760892384,9.88420652061104,14.575,15.0,184.0,1.0,7.0,12.0,2018
1454,AZ,04007,34.029613,-111.271055,1.42204797167615,>2000m,Steep,59.5,0.1683976471497512,16.025453376,29.652619561833127,7.425,13.25,184.0,1.0,7.0,12.0,2018
1455,AZ,04025,34.337103,-111.719445,0.85357046247135,>2000m,Gentle,255.0,0.8385393016977147,6.725424127999999,12.355258150763802,9.2,10.6,973.0,1.0,7.0,12.0,2018
1456,AZ,04013,33.843878,-111.426923,2.4089536550770503,>2000m,Moderate,2.0,0.5901035481524185,9.0972288768,12.355258150763802,15.26,17.4,184.0,1.0,7.0,12.0,2018
1457,AZ,04019,32.177877,-111.211126,0.3007112817934,>2000m,Flat,0.0,0.8463988568001263,5.0954224576,14.826309780916564,4.75,9.666666666666666,973.0,3.0,7.0,13.0,2018
1458,AZ,04019,31.906331,-111.102292,0.0862723647497,>2000m,Moderate,155.0,0.9586145977856448,0.3738285312,2.4710516301527603,6.1,11.0,999.0,5.0,7.0,12.0,2018
1459,AZ,04019,31.729484,-111.110769,0.8887693007372001,>2000m,Flat,0.0,0.8117831332322356,2.862827744,17.297361411069325,7.314285714285715,10.714285714285714,973.0,2.0,7.0,21.0,2018
1460,AZ,04021,32.543657,-110.78711,0.1296174141594999,>2000m,Steep,104.0,0.6700905532819095,0.5027998336,4.942103260305521,5.75,12.5,999.0,5.0,7.0,12.0,2018
1461,AZ,04003,32.305634,-109.519222,0.5251303481136,>2000m,Flat,0.0,0.84520928528036,3.704424032,7.413154890458282,12.633333333333333,5.0,973.0,1.0,7.0,21.0,2018
1462,AZ,04021,32.718704,-110.463181,2.5652906884609,>2000m,Gentle,192.0,0.8994959410795922,7.3321264384,37.06577445229141,7.693333333333333,10.466666666666669,973.0,2.0,7.0,12.0,2018
1463,AZ,04009,33.032832,-110.191451,0.4879368306167,>2000m,Steep,221.0,0.9289806490945374,2.7283697664,4.942103260305521,10.85,13.5,184.0,1.0,7.0,12.0,2018
1464,AZ,04003,31.724663,-110.261738,4.07512661583975,>2000m,Flat,0.0,0.8317152119715784,10.525807584,24.710516301527605,11.49,11.6,973.0,1.0,7.0,19.0,2018
1465,AZ,04009,32.827543,-110.336887,5.0557855858666,>2000m,Gentle,329.0,0.7253308088992745,11.289809888,24.710516301527605,11.9,13.6,973.0,1.0,7.0,19.0,2018
1466,AZ,04025,34.602882,-112.968419,0.06272772800295,>2000m,Gentle,30.0,0.6677731126413919,1.5590881152,4.942103260305521,4.5,6.5,973.0,3.0,7.0,12.0,2019
1467,AZ,04007,34.120348,-111.38127,4.63787529705045,>2000m,Steep,325.0,-0.0665696088325556,16.3187953664,17.297361411069325,13.428571428571429,25.428571428571427,185.0,1.0,7.0,12.0,2019
1468,AZ,04003,31.901189,-110.196324,2.4808246261661497,>2000m,Flat,258.0,0.8553061600952181,6.6436290496,19.76841304122208,10.1,11.0,973.0,1.0,7.0,13.0,2019
1469,AZ,04007,33.757143,-110.671319,1.31525572625265,>2000m,Moderate,35.0,0.4924231179323354,6.4895200512,7.413154890458282,11.933333333333332,14.0,184.0,1.0,7.0,12.0,2019
1470,AZ,04003,31.892216,-109.09604,0.1177878108239,>2000m,Flat,0.0,0.8300880506941631,0.5190762047999999,2.4710516301527603,8.3,8.0,973.0,3.0,7.0,13.0,2019
1471,AZ,04009,32.595084,-109.479726,0.76182833851315,>2000m,Gentle,336.0,0.7658088406295712,2.435372128,9.88420652061104,8.875,8.75,973.0,1.0,7.0,13.0,2019
