,region,lat,lon,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9
81653,Southwest,34.29999999999978,-105.10000000000112,16.198395,0.0,83357.44,1.8923092,1.720398,-0.0014125034,3957.3394,135.37666,0.0,0.546875
81654,Southwest,34.29999999999978,-105.00000000000114,16.43863,0.0,83972.44,1.5798092,1.7946167,-0.0014276877,3997.1838,134.39166,0.0,0.54333496
81655,Southwest,34.29999999999978,-104.90000000000114,16.803864,0.0,84746.44,1.4255123,1.8317261,-0.0014347583,4022.3462,133.22444,0.0,0.5358887
81656,Southwest,34.29999999999978,-104.80000000000116,17.104645,0.0,85564.44,1.3493404,1.9176636,-0.0014164522,4037.9905,132.0861,0.0,0.53125
81657,Southwest,34.29999999999978,-104.70000000000115,17.372223,0.0,86081.44,1.1833248,2.189148,-0.0014429465,4055.466,131.38,0.0,0.53125
81658,Southwest,34.29999999999978,-104.60000000000116,17.616364,0.0,86439.44,0.8112545,2.2994995,-0.0015097931,4061.21,130.545,0.0,0.53125
81659,Southwest,34.29999999999978,-104.50000000000117,17.766754,0.0,86774.44,0.3942623,2.3014526,-0.0015610307,4059.6912,129.64278,0.0,0.541626
81660,Southwest,34.29999999999978,-104.40000000000116,17.880035,0.0,87305.44,0.13644981,2.354187,-0.0016992614,4054.6177,129.15834,0.0,0.7850342
81661,Southwest,34.29999999999978,-104.30000000000118,17.93277,0.0,87824.44,0.14621544,2.3825073,-0.0018056482,4045.9133,128.66777,0.0,0.99609375
81662,Southwest,34.29999999999978,-104.20000000000118,17.462067,0.0,88000.44,0.33371544,2.2780151,-0.0017298162,4034.621,127.57611,0.0,0.98376465
81663,Southwest,34.29999999999978,-104.1000000000012,16.510895,0.0,87799.44,0.5710201,2.1705933,-0.0015747398,4019.1316,126.83222,0.0,0.9782715
81664,Southwest,34.29999999999978,-104.0000000000012,16.298004,0.00022351742,87324.44,0.8366451,2.072937,-0.0015503839,4001.9355,126.35333,0.0,0.9794922
81665,Southwest,34.29999999999978,-103.9000000000012,16.221832,0.0029802322,87046.44,1.2360592,1.9264526,-0.0014827847,3997.3667,124.745,0.0,1.0089111
81666,Southwest,34.29999999999978,-103.8000000000012,16.637848,0.0038295984,87194.44,1.6384029,1.7809448,-0.0014670491,3992.4111,122.99111,0.0,1.033081
81667,Southwest,34.29999999999978,-103.7000000000012,17.096832,0.004082918,87396.44,2.0260983,1.6393433,-0.0014567524,3986.9912,121.19945,0.0,1.0733643
81668,Southwest,34.29999999999978,-103.60000000000122,17.100739,0.0022798777,87651.44,2.1755123,1.517273,-0.0013556406,3984.4343,119.31611,0.0,1.0958252
81669,Southwest,34.29999999999978,-103.50000000000122,17.022614,0.000834465,87799.44,2.2126217,1.4059448,-0.0012514889,3981.9312,117.40833,0.0,1.0970459
81670,Southwest,34.29999999999978,-103.40000000000124,17.085114,0.0,87821.44,2.2507076,1.2946167,-0.001750961,3978.8494,115.51222,1.9135742,1.0557861
81671,Southwest,34.29999999999978,-103.30000000000123,17.278473,0.0,87796.44,2.2126217,1.1588745,-0.0029415116,3977.2388,113.649445,4.7592773,1.1745605
81672,Southwest,34.29999999999978,-103.20000000000124,17.202301,0.0,87827.44,2.0895748,1.0055542,-0.003168568,3978.2273,111.81611,4.712036,1.5048828
81673,Southwest,34.29999999999978,-103.10000000000124,17.200348,0.0,87968.44,1.9831295,0.9176636,-0.0037410036,3978.889,110.12778,4.539917,1.5657959
81674,South,34.29999999999978,-103.00000000000124,16.991364,0.0,88171.44,1.9206295,0.81903076,-0.0027553886,3979.885,108.537224,4.7408447,1.494873
81675,South,34.29999999999978,-102.90000000000126,16.747223,0.0,88408.44,1.9694576,0.6022339,-0.0020032153,3982.3677,107.07111,4.9090576,1.6010742
81676,South,34.29999999999978,-102.80000000000126,16.96988,0.0,88615.44,1.9860592,0.4664917,-0.0022935718,3984.43,105.64445,4.844116,1.5
81677,South,34.29999999999978,-102.70000000000128,17.278473,0.0,88776.44,1.9977779,0.35321045,-0.0032059923,3985.6023,104.23889,4.612793,1.470581
81678,South,34.29999999999978,-102.60000000000127,16.950348,0.0,88921.44,2.0348873,0.23797607,-0.0019028634,3983.9744,102.86444,4.9104004,1.4787598
81679,South,34.29999999999978,-102.50000000000128,16.630035,0.0,89069.44,2.084692,0.12664795,-0.0013198704,3980.7222,101.503334,4.9874268,1.4468994
81680,South,34.29999999999978,-102.40000000000128,16.202301,0.0,89189.44,2.1325436,0.04071045,-0.00085683167,3976.0044,100.13556,4.9953613,1.4189453
81681,South,34.29999999999978,-102.30000000000128,15.99527,0.0,89268.44,2.1813717,-0.038391113,-0.0008052811,3967.8806,98.70611,4.993164,1.4460449
81682,South,34.29999999999978,-102.2000000000013,15.92691,0.0,89368.44,2.2360592,-0.11553955,-0.0009927228,3956.9973,97.19444,4.9643555,1.3583984
81683,South,34.29999999999978,-102.1000000000013,15.907379,0.0,89537.44,2.372778,-0.21026611,-0.0008395836,3950.1123,95.72111,4.977539,1.4443359
81684,South,34.29999999999978,-102.00000000000132,16.012848,0.0,89696.44,2.4899654,-0.26202393,-0.0009602681,3943.2627,94.22889,4.9484863,1.3953857
81685,South,34.29999999999978,-101.90000000000131,15.803864,0.0,89841.44,2.593481,-0.2630005,-0.0006471053,3937.4727,92.72722,4.98938,1.4289551
81686,South,34.29999999999978,-101.80000000000132,15.749176,0.0,90010.44,2.7067623,-0.25030518,-0.00052399933,3933.3293,91.24333,2.2044678,1.4282227
81687,South,34.29999999999978,-101.70000000000132,15.819489,0.0,90210.44,2.8210201,-0.22979736,-0.0005155727,3931.713,89.84278,0.0,1.3417969
81688,South,34.29999999999978,-101.60000000000132,15.899567,0.0,90422.44,2.9089108,-0.18389893,-0.000516288,3934.48,88.585556,1.6463623,1.3670654
81689,South,34.29999999999978,-101.50000000000134,16.05191,0.0,90657.44,2.990942,-0.11651611,-0.0005708635,3939.1355,87.376114,3.9188232,1.2672119
81690,South,34.29999999999978,-101.40000000000134,16.104645,0.0,90867.44,3.0749264,0.007507324,-0.0005161986,3947.1821,86.155,0.0,1.2591553
81691,South,34.29999999999978,-101.30000000000136,16.141754,0.0,90969.44,3.1305904,0.16375732,-0.00054147094,3959.0244,85.00611,0.0,1.1831055
81692,South,34.29999999999978,-101.20000000000137,16.350739,0.0,91529.44,3.1120358,0.26727295,-0.0005688071,3972.8528,83.83222,0.0,1.1817627
81693,South,34.29999999999978,-101.10000000000136,16.628082,0.0,92462.44,3.0348873,0.3131714,-0.00056052953,3987.2688,82.602776,0.0,1.1817627
81694,South,34.29999999999978,-101.00000000000136,16.760895,0.0,93276.44,2.8835201,0.38446045,-0.00055075437,4000.46,81.54611,3.1992188,1.1834717
81695,South,34.29999999999978,-100.90000000000136,16.610504,0.0,93707.44,2.6081295,0.38153076,-0.0005332008,4011.5994,80.57166,2.3753662,1.1785889
81696,South,34.29999999999978,-100.80000000000138,16.354645,0.0,93993.44,2.2800045,0.30340576,-0.0005480498,4022.1155,79.53333,0.0,1.1707764
81697,South,34.29999999999978,-100.70000000000138,16.14566,0.0,94320.44,1.9479733,0.16278076,-0.0005757436,4031.8567,78.41333,0.0,1.1484375
81698,South,34.29999999999978,-100.6000000000014,16.12027,0.0,94663.44,1.7389889,0.066101074,-0.00060551614,4040.7595,77.35778,0.0,1.1484375
81699,South,34.29999999999978,-100.5000000000014,16.196442,0.0,94963.44,1.5798092,0.0036010742,-0.00064919144,4048.216,76.32111,0.0,1.1484375
81700,South,34.29999999999978,-100.4000000000014,16.423004,0.0,95192.44,1.4548092,-0.054992676,-0.00069705397,4054.94,75.27,0.0,1.1484375
81701,South,34.29999999999978,-100.3000000000014,16.62027,0.0,95436.44,1.3405514,-0.20245361,-0.0007461086,4063.275,74.265,0.0,1.1484375
81702,South,34.29999999999978,-100.2000000000014,16.610504,0.0,95637.44,1.3102779,-0.28741455,-0.0007610768,4069.571,73.18611,0.0,1.1656494
81703,South,34.29999999999978,-100.10000000000142,16.524567,0.0,95831.44,1.3093014,-0.3538208,-0.0007549301,4075.3638,72.098335,0.0,1.19104
81704,South,34.29999999999978,-100.00000000000142,16.368317,0.0,96032.44,1.3327389,-0.46905518,-0.0007619858,4083.3184,70.93889,0.0,1.182373
81705,South,34.29999999999978,-99.90000000000144,16.290192,0.0,96204.44,1.3630123,-0.5930786,-0.0007736534,4092.0012,69.665,0.0,1.1738281
81706,South,34.29999999999978,-99.80000000000145,16.30777,0.0,96309.44,1.3962154,-0.68585205,-0.0007781461,4099.8345,68.32333,0.0,1.1437988
81707,South,34.29999999999978,-99.70000000000144,16.348785,0.0,96392.44,1.4225826,-0.76397705,-0.0008138269,4108.7427,67.03611,0.0,1.1264648
81708,South,34.29999999999978,-99.60000000000144,16.415192,0.0,96508.44,1.4401608,-0.8401489,-0.0008085221,4119.2056,65.82889,0.0,1.1291504
81709,South,34.29999999999978,-99.50000000000144,16.52652,0.0,96672.44,1.4079342,-0.9612427,-0.00082603097,4127.593,64.530556,0.0,1.1623535
81710,South,34.29999999999978,-99.40000000000146,16.690582,0.0,96920.44,1.3630123,-1.0755005,-0.0008508265,4136.3555,63.219444,0.0,1.1751709
81711,South,34.29999999999978,-99.30000000000146,16.868317,0.0,97147.44,1.2946529,-1.1682739,-0.0008812696,4145.862,61.94278,0.0,1.2209473
81712,South,34.29999999999978,-99.20000000000148,16.967926,0.0,97253.44,1.2165279,-1.2669067,-0.0009018332,4153.085,60.845554,2.8574219,1.2167969
81713,South,34.29999999999978,-99.10000000000149,17.337067,0.0,97316.44,1.1354733,-1.3694458,-0.0009005144,4159.015,59.856667,2.717163,1.8516846
81714,South,34.29999999999978,-99.00000000000148,17.612457,0.0,97462.44,1.0729733,-1.4505005,-0.00097337365,4166.7573,58.869446,1.701416,2.1412354
81715,South,34.29999999999978,-98.90000000000148,17.454254,0.0,97637.44,1.0163326,-1.5286255,-0.0010293797,4174.2715,57.88111,3.859375,1.1757812
81716,South,34.29999999999978,-98.80000000000148,17.542145,0.0,97749.44,0.9694576,-1.6135864,-0.00097225606,4179.724,56.907776,0.0,1.1817627
81717,South,34.29999999999978,-98.7000000000015,17.649567,0.0,97777.44,0.90891075,-1.7044067,-0.00097037107,4187.3765,55.843887,0.0,1.1817627
81718,South,34.29999999999978,-98.6000000000015,17.911285,0.0,97805.44,0.834692,-1.7942505,-0.0012007132,4196.5977,54.67611,0.0,1.2299805
81719,South,34.29999999999978,-98.5000000000015,18.05191,0.0,97885.44,0.7546139,-1.873352,-0.0012241155,4205.807,53.418335,0.0,1.2800293
81720,South,34.29999999999978,-98.40000000000153,18.061676,0.0,97977.44,0.6921139,-1.9397583,-0.0010393485,4216.94,51.981667,0.0,1.2724609
81721,South,34.29999999999978,-98.30000000000152,18.096832,0.0,98019.44,0.6598873,-1.967102,-0.000927493,4232.0864,50.207222,1.3432617,1.3343506
81722,South,34.29999999999978,-98.20000000000152,18.280426,0.0,98012.44,0.6364498,-1.9602661,-0.0012579635,4249.1533,48.25,2.3876953,1.4272461
81723,South,34.29999999999978,-98.10000000000151,18.331207,0.0,97978.44,0.6208248,-1.9212036,-0.0011378899,4267.8887,46.142776,2.3934326,1.506958
81724,South,34.29999999999978,-98.00000000000152,18.460114,0.0,98039.44,0.6296139,-1.8723755,-0.0012671798,4287.32,44.020557,2.3220215,1.6732178
81725,South,34.29999999999978,-97.90000000000154,19.003082,0.0,98161.44,0.64621544,-1.8206177,-0.0014450252,4306.4404,41.956112,1.8787842,1.7872314
81726,South,34.29999999999978,-97.80000000000156,19.131989,0.0,98238.44,0.6686764,-1.7698364,-0.0014341027,4325.2466,39.950554,1.796875,1.8399658
81727,South,34.29999999999978,-97.70000000000157,19.319489,0.0,98182.44,0.68527794,-1.7249146,-0.0014407113,4345.015,37.945557,1.7642822,1.9212646
81728,South,34.29999999999978,-97.60000000000156,19.30777,0.0022500753,98146.44,0.7175045,-1.7180786,-0.0013659149,4363.2974,36.476665,1.8533936,1.9058838
81729,South,34.29999999999978,-97.50000000000156,19.335114,0.0055879354,98151.44,0.7624264,-1.7346802,-0.0013290271,4380.108,35.38278,1.8758545,1.9212646
81730,South,34.29999999999978,-97.40000000000155,19.45816,0.008299947,98158.44,0.7985592,-1.739563,-0.0012947172,4396.184,34.31389,1.7958984,2.029541
81731,South,34.29999999999978,-97.30000000000156,19.454254,0.01013279,98176.44,0.8210201,-1.7337036,-0.0011512563,4411.425,33.297222,1.7901611,2.5041504
81732,South,34.29999999999978,-97.20000000000158,19.518707,0.0150203705,98259.44,0.84934044,-1.748352,-0.0009644255,4425.812,32.587223,2.0150146,1.9052734
81733,South,34.29999999999978,-97.1000000000016,19.602692,0.019282103,98435.44,0.8737545,-1.7717896,-0.0007971898,4439.1084,31.885,2.0703125,2.0545654
81734,South,34.29999999999978,-97.0000000000016,19.686676,0.022679567,98582.44,0.88840294,-1.7962036,-0.00057812035,4451.5435,30.97611,2.11792,2.8029785
81735,South,34.29999999999978,-96.9000000000016,19.71988,0.06517768,98640.44,0.91184044,-1.7854614,-0.00050774217,4467.2476,29.930555,1.9589844,2.805664
81736,South,34.29999999999978,-96.8000000000016,19.755035,0.10743737,98638.44,0.9343014,-1.7786255,-0.00042067468,4483.807,28.885555,2.0632324,2.9301758
81737,South,34.29999999999978,-96.7000000000016,19.897614,0.12163818,98692.44,0.9469967,-1.802063,-0.0004003942,4500.402,27.882223,2.060791,2.9764404
81738,South,34.29999999999978,-96.6000000000016,20.098785,0.09672344,98827.44,0.94309044,-1.8079224,-0.00040730834,4519.3223,26.477777,2.0023193,2.98938
81739,South,34.29999999999978,-96.50000000000162,20.241364,0.059247017,98984.44,0.93234825,-1.7932739,-0.00038684905,4539.566,24.828333,2.0595703,2.9769287
81740,South,34.29999999999978,-96.40000000000164,20.327301,0.10034442,99093.44,0.912817,-1.739563,-0.00040096045,4557.5137,23.647778,2.0717773,1.9281006
81741,South,34.29999999999978,-96.30000000000165,20.430817,0.16109645,99196.44,0.8844967,-1.6751099,-0.0008491576,4573.3306,22.560556,2.2801514,0.0
81742,South,34.29999999999978,-96.20000000000164,20.462067,0.17854571,99256.44,0.8395748,-1.6272583,-0.0019755587,4586.4463,21.166111,2.7039795,0.3729248
81743,South,34.29999999999978,-96.10000000000164,20.272614,0.23289025,99297.44,0.81027794,-1.5735474,-0.00034476072,4598.9087,20.123333,2.3269043,3.0
81744,South,34.29999999999978,-96.00000000000163,20.323395,0.3029406,99417.44,0.8005123,-1.520813,-0.0009906143,4609.832,19.532778,2.7056885,2.9992676
81745,South,34.29999999999978,-95.90000000000164,20.368317,0.19156933,99442.44,0.803442,-1.4944458,-0.0018893406,4613.137,19.687778,3.2529297,2.9605713
81746,South,34.29999999999978,-95.80000000000166,20.380035,0.11865795,99399.44,0.79953575,-1.4641724,-0.0019030422,4611.6724,19.936666,3.216919,0.9992676
81747,South,34.29999999999978,-95.70000000000168,20.315582,0.07297099,99382.44,0.79465294,-1.4319458,-0.0018808246,4608.939,20.194445,3.329956,1.6474609
81748,South,34.29999999999978,-95.60000000000169,20.34488,0.059708953,99393.44,0.7936764,-1.4065552,-0.0015888363,4605.6787,20.49,3.439331,1.6885986
81749,South,34.29999999999978,-95.50000000000168,20.45816,0.055357814,99354.44,0.7926998,-1.388977,-0.0014751777,4602.575,20.831667,3.4921875,0.0
81750,South,34.29999999999978,-95.40000000000168,20.417145,0.052392483,99122.44,0.7770748,-1.3713989,-0.001689598,4598.3804,21.222778,3.560791,0.61242676
81751,South,34.29999999999978,-95.30000000000167,20.31363,0.05979836,98831.44,0.7663326,-1.3401489,-0.0018354654,4594.7583,21.47611,3.7167969,2.7254639
81752,South,34.29999999999978,-95.2000000000017,20.331207,0.08383393,98828.44,0.7780514,-1.2805786,-0.0016661063,4593.2524,21.401667,3.8233643,0.07434082
81753,South,34.29999999999978,-95.1000000000017,20.327301,0.08839369,98906.44,0.77121544,-1.2102661,-0.0015076101,4589.759,21.278889,4.0288086,0.0
81754,South,34.29999999999978,-95.0000000000017,20.223785,0.08229911,98773.44,0.76047325,-1.1409302,-0.0013884306,4588.0244,21.002777,4.1950684,0.0
81755,South,34.29999999999978,-94.90000000000173,20.116364,0.06917119,98585.44,0.7458248,-1.0862427,-0.0012681559,4588.8354,20.493334,4.2894287,0.0
81756,South,34.29999999999978,-94.80000000000172,20.05191,0.060111284,98459.44,0.72434044,-1.0471802,-0.0011530146,4589.7056,19.891111,4.4101562,0.0
81757,South,34.29999999999978,-94.70000000000172,19.930817,0.056490302,98318.44,0.69309044,-1.0286255,-0.0011461154,4590.0977,19.248888,4.355835,1.1967773
81758,South,34.29999999999978,-94.60000000000171,19.692535,0.048547983,98037.44,0.6491451,-1.0217896,-0.0012601838,4592.254,18.59,4.268799,2.9919434
81759,South,34.29999999999978,-94.50000000000172,19.602692,0.037178397,97752.44,0.59934044,-1.020813,-0.0014095083,4595.424,17.931667,4.251709,2.9764404
81760,South,34.29999999999978,-94.40000000000174,19.633942,0.036507845,97712.44,0.5514889,-0.9993286,-0.0013897195,4601.1924,17.197779,4.396118,2.9631348
81761,South,34.29999999999978,-94.30000000000176,19.823395,0.04695356,98105.44,0.49777794,-0.9915161,-0.0012886822,4601.32,16.387777,4.328369,2.979248
81762,South,34.29999999999978,-94.20000000000176,19.786285,0.06604195,98294.44,0.41477013,-0.99542236,-0.0009138584,4600.266,15.585,4.541382,2.984253
81763,South,34.29999999999978,-94.10000000000176,19.837067,0.085920095,98170.44,0.2956295,-1.0032349,-0.00070691854,4601.902,14.835,4.540161,0.86035156
81764,South,34.29999999999978,-94.00000000000176,19.827301,0.0808835,98024.44,0.22238731,-1.0442505,-0.00057642907,4603.181,14.115556,4.420532,0.0
81765,South,34.29999999999978,-93.90000000000175,19.985504,0.11344254,98153.44,0.21359825,-1.1487427,-0.00052475184,4606.135,13.457222,4.331665,0.0
81766,South,34.29999999999978,-93.80000000000176,20.27066,0.17525256,98439.44,0.21848106,-1.2776489,-0.0005046576,4610.536,12.823334,4.3586426,0.0
81767,South,34.29999999999978,-93.70000000000178,20.56363,0.28847158,98714.44,0.23215294,-1.4172974,-0.0006647557,4616.993,12.333889,4.307373,0.0
81768,South,34.29999999999978,-93.60000000000178,20.62027,0.28324127,98903.44,0.2829342,-1.4592896,-0.00075473636,4617.9907,12.0633335,4.2611084,0.40893555
81769,South,34.29999999999978,-93.5000000000018,20.62613,0.2014339,99100.44,0.40695763,-1.4758911,-0.00095482916,4621.444,11.879444,4.300171,2.928711
81770,South,34.29999999999978,-93.4000000000018,21.067535,0.048547983,99301.44,0.61496544,-1.4807739,-0.0013108775,4628.984,11.756667,4.1954346,0.27893066
81771,South,34.29999999999978,-93.3000000000018,20.965973,0.058948994,99286.44,0.65402794,-1.4602661,-0.0011628643,4630.739,11.861111,4.561035,2.3203125
81772,South,34.29999999999978,-93.2000000000018,20.811676,0.14145672,99293.44,0.6813717,-1.3987427,-0.00108587,4632.9624,11.955556,4.371826,2.9298096
81773,South,34.29999999999978,-93.1000000000018,20.805817,0.23175776,99513.44,0.7194576,-1.3196411,-0.0009205565,4636.019,12.031111,4.312744,2.9400635
81774,South,34.29999999999978,-93.00000000000182,20.68863,0.2643913,99799.44,0.7175045,-1.1692505,-0.00093779713,4638.9775,12.108334,4.177124,2.960083
81775,South,34.29999999999978,-92.90000000000182,20.423004,0.20173192,99965.44,0.68234825,-0.9807739,-0.0014868453,4642.562,12.160556,4.255249,2.923462
81776,South,34.29999999999978,-92.80000000000184,20.479645,0.111967325,100009.44,0.66672325,-0.8118286,-0.0018049702,4647.5166,12.1455555,4.2492676,2.9696045
81777,South,34.29999999999978,-92.70000000000184,20.878082,0.027284026,100111.44,0.67453575,-0.59210205,-0.001859732,4652.9595,12.017777,4.1955566,2.982544
81778,South,34.29999999999978,-92.60000000000184,20.850739,0.0045597553,100219.44,0.70285606,-0.21710205,-0.001167208,4657.1226,11.737223,4.3970947,2.9421387
81779,South,34.29999999999978,-92.50000000000183,20.948395,0.000923872,100306.44,0.6813717,0.04559326,-0.0015260056,4663.819,11.440556,4.5125732,2.9552002
81780,South,34.29999999999978,-92.40000000000184,20.975739,0.0,100281.44,0.66672325,0.27215576,-0.0018171445,4670.658,11.133889,4.692627,2.9666748
81781,South,34.29999999999978,-92.30000000000186,21.118317,0.0,100230.44,0.7067623,0.42547607,-0.0024525449,4676.543,10.758333,4.1481934,2.9718018
81782,South,34.29999999999978,-92.20000000000186,21.321442,0.0,100247.44,0.740942,0.58758545,-0.0021534339,4682.335,10.442778,4.182373,2.9140625
81783,South,34.29999999999978,-92.10000000000188,21.405426,0.0,100349.44,0.7663326,0.75946045,-0.0013240352,4688.2812,10.158889,4.3463135,2.6779785
81784,South,34.29999999999978,-92.00000000000188,21.268707,0.0,100497.44,0.8219967,0.8317261,-0.0009685829,4694.2793,9.8127775,3.5426025,2.4989014
81785,South,34.29999999999978,-91.90000000000188,21.491364,0.0,100605.44,0.88547325,0.8473511,-0.00037579983,4700.02,9.402223,2.2236328,2.802246
81786,South,34.29999999999978,-91.80000000000187,21.514801,0.0,100612.44,0.8796139,0.86395264,-0.00035779923,4704.113,9.031111,2.3969727,2.7548828
81787,South,34.29999999999978,-91.70000000000188,22.405426,0.0,100596.44,0.87766075,0.8942261,-0.001931183,4708.4644,8.627222,2.8411865,2.793335
81788,South,34.29999999999978,-91.6000000000019,22.215973,0.0,100632.44,0.8317623,0.9196167,-0.0006684363,4712.453,8.205556,2.2595215,2.925537
81789,South,34.29999999999978,-91.5000000000019,22.05777,0.0,100661.44,0.5944576,0.8727417,-0.00028751045,4713.605,7.907778,2.1520996,2.866333
81790,South,34.29999999999978,-91.40000000000192,21.96402,0.00035762787,100672.44,0.34934044,0.79852295,-0.00023315847,4713.7773,7.6383333,2.2353516,2.9091797
81791,South,34.29999999999978,-91.30000000000192,22.14566,0.08392334,100686.44,0.15695763,0.69989014,-0.00021570176,4713.3745,7.4305553,2.3009033,2.9309082
81792,South,34.29999999999978,-91.20000000000192,22.116364,0.2823323,100712.44,-0.062768936,0.58758545,-0.00031913817,4712.6113,7.283889,2.3503418,2.979126
81793,South,34.29999999999978,-91.10000000000193,22.081207,0.6329864,100758.44,-0.34890175,0.45281982,-0.00040591508,4711.8477,7.29,2.2523193,2.9561768
81794,South,34.29999999999978,-91.00000000000192,22.116364,0.817731,100804.44,-0.55495644,0.2819214,-0.0005825311,4713.203,7.4255557,2.4980469,2.7181396
81795,South,34.29999999999978,-90.90000000000194,21.93277,1.0501444,100816.44,-0.67214394,0.13153076,-0.0018776879,4713.467,7.5772223,4.180786,1.9468994
81796,South,34.29999999999978,-90.80000000000194,21.710114,1.5318394,100799.44,-0.63015175,0.05633545,-0.0007332042,4709.483,7.707778,2.0491943,2.6798096
81797,Southeast,34.29999999999978,-90.70000000000196,21.612457,1.8233508,100810.44,-0.6828861,-0.015930176,-0.00063320994,4704.225,7.95,1.8909912,2.7861328
81798,Southeast,34.29999999999978,-90.60000000000196,21.717926,1.8143952,100801.44,-0.618433,-0.015930176,-0.000468567,4696.812,8.202222,2.1418457,2.5058594
81799,Southeast,34.29999999999978,-90.50000000000196,21.798004,1.6227365,100788.44,-0.39772987,0.051452637,-0.0004459694,4688.0083,8.402223,2.2427979,2.3603516
81800,Southeast,34.29999999999978,-90.40000000000197,21.809723,1.4034361,100792.44,-0.16433144,0.16278076,-0.00044896454,4678.0034,8.582222,2.2947998,2.175415
81801,Southeast,34.29999999999978,-90.30000000000196,21.733551,1.2037754,100805.44,-0.094018936,0.3131714,-0.00041212887,4666.289,8.749444,2.274292,2.4969482
81802,Southeast,34.29999999999978,-90.20000000000198,21.665192,0.82316995,100817.44,-0.023706436,0.4977417,-0.00036206096,4653.3813,8.878889,2.3590088,2.6174316
81803,Southeast,34.29999999999978,-90.10000000000198,21.317535,0.346452,100720.44,0.016332626,0.7106323,-0.00028455257,4638.9517,8.986111,2.4621582,2.94458
81804,Southeast,34.29999999999978,-90.00000000000199,20.803864,0.13636053,100545.44,-0.039331436,0.8961792,-0.00025498122,4623.388,9.069445,2.609253,3.0037842
81805,Southeast,34.29999999999978,-89.900000000002,21.243317,0.07429719,100391.44,-0.16823769,1.0397339,-0.0013700724,4608.884,9.115556,3.5056152,2.8709717
81806,Southeast,34.29999999999978,-89.800000000002,21.128082,0.106319785,100286.44,-0.30983925,1.1608276,-0.0016744509,4594.7114,9.167778,3.5698242,2.925415
81807,Southeast,34.29999999999978,-89.700000000002,21.06363,0.2709478,100199.44,-0.4201908,1.2692261,-0.0019037575,4579.933,9.237778,3.7124023,0.99609375
81808,Southeast,34.29999999999978,-89.60000000000201,20.815582,0.37652254,100090.44,-0.46901894,1.3434448,-0.0020739362,4567.6284,9.276111,3.9638672,1.6009521
81809,Southeast,34.29999999999978,-89.50000000000202,20.50113,0.47796965,99955.44,-0.44460487,1.3912964,-0.0022083968,4558.2915,9.276667,4.0108643,2.94458
81810,Southeast,34.29999999999978,-89.40000000000202,20.212067,0.66001713,99862.44,-0.3967533,1.4450073,-0.0024124235,4549.5366,9.242778,3.798706,2.9846191
81811,Southeast,34.29999999999978,-89.30000000000203,19.987457,0.97467005,99902.44,-0.31569862,1.5094604,-0.0020219237,4541.4805,9.200556,3.4298096,3.000122
81812,Southeast,34.29999999999978,-89.20000000000203,19.885895,1.0327548,100019.44,-0.22194862,1.5270386,-0.00033012778,4535.3105,9.239445,2.8151855,3.0239258
81813,Southeast,34.29999999999978,-89.10000000000204,19.700348,1.1421293,100009.44,-0.09890175,1.5534058,-0.00027471036,4529.8145,9.271667,2.7593994,3.0367432
81814,Southeast,34.29999999999978,-89.00000000000205,19.758942,1.4814585,99944.44,0.09543419,1.611023,-0.0015195981,4525.43,9.268888,3.0838623,0.4489746
81815,Southeast,34.29999999999978,-88.90000000000205,19.075348,1.5707463,100023.44,0.19992638,1.6227417,-0.0014218539,4518.6846,9.466666,3.302124,2.0770264
81816,Southeast,34.29999999999978,-88.80000000000206,19.58316,1.6585588,100162.44,0.3376217,1.5973511,-0.0006054938,4512.4966,9.711111,2.9233398,2.9545898
81817,Southeast,34.29999999999978,-88.70000000000206,19.555817,1.7602146,100213.44,0.4880123,1.564148,-0.00041013956,4506.5527,9.952222,3.139038,2.9455566
81818,Southeast,34.29999999999978,-88.60000000000207,19.100739,1.8315464,100147.44,0.584692,1.5319214,-0.0007055551,4499.17,10.298333,3.4544678,2.9556885
81819,Southeast,34.29999999999978,-88.50000000000207,18.696442,1.7196536,100056.44,0.5719967,1.5026245,-0.00045482814,4489.37,10.739445,3.658081,2.163086
81820,Southeast,34.29999999999978,-88.40000000000208,19.272614,1.5240312,100064.44,0.55734825,1.4528198,-0.00049096346,4479.7607,11.175,3.8398438,0.0
81821,Southeast,34.29999999999978,-88.30000000000209,19.698395,1.2120008,99996.44,0.5280514,1.3795776,-0.00038149208,4470.201,11.603333,3.9945068,0.0
81822,Southeast,34.29999999999978,-88.20000000000209,19.440582,1.2096465,99648.44,0.43430138,1.3991089,-0.00037125498,4458.7134,12.032222,4.0321045,0.0
81823,Southeast,34.29999999999978,-88.1000000000021,18.917145,1.4814138,99323.44,0.2829342,1.4225464,-0.00030701607,4448.001,12.448334,3.8914795,2.4458008
81824,Southeast,34.29999999999978,-88.0000000000021,18.649567,1.7079264,99098.44,0.13254356,1.4293823,-0.00027289987,4439.0024,12.7294445,3.8327637,2.9976807
81825,Southeast,34.29999999999978,-87.90000000000211,18.440582,1.6897023,98911.44,0.013402939,1.3971558,-0.00022976846,4433.565,12.708333,3.8665771,2.9597168
81826,Southeast,34.29999999999978,-87.80000000000211,18.174957,1.8900186,98673.44,-0.022729874,1.3278198,-0.000249736,4431.724,12.717778,3.86438,2.9468994
